NR_ZONA,NR_LOCAL_VOTACAO,votos_cristovam,endereco,nome,total_validos,share,NM_LOCAL_VOTACAO,lat,lon
18,1295,446,"SHIS QI 11 ÁREA ESPECIAL B, ENTRECONJUNTOS 02 E 04",CENTRO EDUCACIONAL PARQUE ENCANTADO,3268,13.647490820073441,KINGDOM SCHOOL,-15.8333225,-47.8708438
5,1775,445,AR 13 CONJ 1 AREA ESPECIAL 3,CENTRO DE ENSINO FUNDAMENTAL 09 - ANTIGO COER,5248,8.479420731707316,CENTRO DE ENSINO FUNDAMENTAL 09 - ANTIGO COER,-15.6427656,-47.8210439
5,1511,441,QUADRA 09 AREA ESPECIAL 02,CENTRO DE ENSINO SANTA RITA DE CASSIA,4930,8.945233265720082,CENTRO DE ENSINO SANTA RITA DE CASSIA,-15.6429764,-47.80303
13,1570,441,QR 117 SETOR URBANO,CAIC AYRTON SENNA,5414,8.145548577761359,CAIC AYRTON SENNA,-15.89018199,-48.11185822
16,1279,438,QNR 02 - ÁREA ESPECIAL 04,ESCOLA CLASSE 65,6526,6.7116150781489425,ESCOLA CLASSE 65,-15.8063304,-48.1601555
1,1198,438,SQS 305 AREA ESPECIAL,ESCOLA CLASSE 305 SUL,3164,13.843236409608092,ESCOLA CLASSE 305 SUL,-15.8075277,-47.8997188
16,1090,437,EQNO 5/7 - SETOR O,CENTRO DE ENSINO FUNDAMENTAL 26 (ANTIGA EC 30),5488,7.962827988338192,CENTRO DE ENSINO FUNDAMENTAL 26 (ANTIGA EC 30),-15.7864591,-48.1262056
19,1236,437,COLÔNIA AGRÍCOLA VILA SÃO JOSÉ - RUA 11 ÁREA ESPECIAL 01,ESCOLA CLASSE 02,5874,7.439564181137214,ESCOLA CLASSE 02,-15.8008992,-48.048815
1,1279,435,SQS 315 AREA ESPECIAL,ESCOLA CLASSE 315 SUL,3352,12.977326968973745,,,
5,1767,435,CD VILLE LOTES 27/28 GRANDE COLORADO,CEVIVA - CENTRO ENSINO E VIVENCIA INFANTIL VOVÓ ANA,3738,11.637239165329053,UNIPROJEÇÃO,-15.6622586,-47.8399112
10,1147,435,RUA 01 LOTE 06 METROPOLITANA,CENTRO DE ENSINO FUNDAMENTAL METROPOLITANA,5130,8.47953216374269,CENTRO DE ENSINO FUNDAMENTAL METROPOLITANA,-15.8815853,-47.9748989
16,1422,434,Q. 38 AE N. 02,ESCOLA CLASSE 07,3936,11.026422764227641,ESCOLA CLASSE 07,-15.6649246,-48.2020794
21,1309,434,"QUADRA 203, LOTE 32",ESCOLA CLASSE 203 / REGIONAL DE ENSINO - RECANTO DAS EMAS,5420,8.007380073800737,ESCOLA CLASSE 203 / REGIONAL DE ENSINO - RECANTO DAS EMAS,-15.9045978,-48.0648272
9,1155,434,EQ 32/34 LT B - AE,CENTRO DE ENSINO FUNDAMENTAL 5,4702,9.230114844746916,CENTRO DE ENSINO FUNDAMENTAL 5,-15.8433798,-47.9735649
8,1740,433,EQNM 02/04,ESCOLA CLASSE 10,5218,8.298198543503258,ESCOLA CLASSE 10,-15.8155063,-48.1075953
21,1120,432,QD 102 CONJ 03 A LOTE 01,ESCOLA CLASSE 102  DO RECANTO DAS EMAS,5032,8.585055643879173,ESCOLA CLASSE 102  DO RECANTO DAS EMAS,-15.9019965,-48.0615053
1,1163,432,SQS 214 AREA ESPECIAL,CENTRO DE ENSINO FUNDAMENTAL 214 SUL,3196,13.516896120150188,CENTRO DE ENSINO FUNDAMENTAL 214 SUL,-15.8320123,-47.9174534
6,1589,432,Q.1/2 PROJEÇÃO G-SRL,ESCOLA CLASSE 03,4484,9.634255129348796,ESCOLA CLASSE 03,-15.61528083,-47.64606104
13,1040,432,QS 111 AREA ESPECIAL 10,ESCOLA CLASSE 111,5424,7.964601769911504,ESCOLA CLASSE 111,-15.88555792,-48.10517622
5,1716,428,CONDOMINIO NOVO SETOR DE MANSÕES - ÁREA ESPECIAL,ESCOLA CLASSE 16 DE SOBRADINHO - NOVA COLINA,5550,7.711711711711712,ESCOLA CLASSE 16 DE SOBRADINHO - NOVA COLINA,-15.6493489,-47.7549174
6,1422,427,BR 020 MOD. 07 LOTES 16/19-COND. MESTRE DARMAS,CENTRO DE ENSINO FUNDAMENTAL JK,4348,9.820607175712972,CENTRO DE ENSINO FUNDAMENTAL JK,-15.6012899,-47.6876925
4,1589,427,CL 103 LOTE 1-B,CENTRO DE ENSINO FUNDAMENTAL 103 DE SANTA MARIA,5010,8.522954091816368,CENTRO DE ENSINO FUNDAMENTAL 103 DE SANTA MARIA,-16.03740061,-48.03746349
21,1244,426,QR 511 AREA ESPECIAL 02 SAMAMBAIA-DF,ESCOLA CLASSE 511 DE SAMAMBAIA,4930,8.640973630831644,ESCOLA CLASSE 511 DE SAMAMBAIA,-15.8903612,-48.1027452
16,1490,423,QD. 04 AE N. 02,CENTRO DE ENSINO MEDIO N. 01,4364,9.692942254812099,CENTRO DE ENSINO MEDIO N. 01,-15.6878186,-48.1959467
13,1538,421,DF 280 KM 14 - SAMAMBAIA,CENTRO EDUCACIONAL MYRIAM ERVILHA,7358,5.721663495515085,CENTRO EDUCACIONAL MYRIAM ERVILHA,-15.94072159,-48.24172285
5,1481,421,"CONDOMINIO HALLEY MOD. C LOTES 09,26 E 27",COLEGIO POSITIVO PINGO DE GENTE,3992,10.546092184368737,COLEGIO POSITIVO PINGO DE GENTE,-15.6622586,-47.8399112
16,1066,420,EQNO 01/03 - SETOR O,ESCOLA CLASSE 17,5374,7.8154075176777065,ESCOLA CLASSE 17,-15.7974429,-48.123092
16,1210,420,EQNP 15/19 - AREA ESPECIAL - SETOR P NORTE,ESCOLA CLASSE 38,5800,7.241379310344828,ESCOLA CLASSE 38,-15.80855613,-48.13537108
4,1635,419,QR 100 - CONJUNTO T - AREA ESPECIAL 01,ESCOLA CLASSE 100 DE SANTA MARIA,4770,8.784067085953879,ESCOLA CLASSE 100 DE SANTA MARIA,-16.04247602,-48.03865238
19,1180,418,CNB 12 ÁREA ESPECIAL Nº 01,ESCOLA CLASSE N 6,4652,8.985382631126397,ESCOLA CLASSE N 6,-15.8197959,-48.0622391
1,2100,417,SQS 106 AREA ESPECIAL,CENTRO DE ENSINO FUNDAMENTAL 01 DE BRASILIA,3204,13.01498127340824,CENTRO DE ENSINO FUNDAMENTAL 01 DE BRASILIA,-15.8129772,-47.8978537
14,1651,417,SGAN 910 MÓDULO E,CENTRO EDUCACIONAL SIGMA,3214,12.97448662103298,CENTRO EDUCACIONAL SIGMA,-15.7593134,-47.8963548
6,1643,417,EQ 6/7 SETOR RESIDENCIAL NORTE,ESCOLA CLASSE 13,3974,10.493205837946654,ESCOLA CLASSE 13,-15.60347372,-47.64287504
1,2143,417,SQS 408 AREA ESPECIAL,CENTRO DE ENSINO FUNDAMENTAL 05 DE BRASILIA,3354,12.432915921288014,CENTRO DE ENSINO FUNDAMENTAL 05 DE BRASILIA,-15.8231915,-47.8996245
6,1813,415,SETOR EDUCACIONAL LT M,CENTRO DE ENSINO FUNDAMENTAL 01,3722,11.149919398173026,CENTRO DE ENSINO FUNDAMENTAL 01,-15.6223843,-47.6540826
19,1040,413,COLÔNIA AGRÍCOLA VICENTE PIRES - AREA ESPECIAL N 01,ESCOLA CLASSE VICENTE PIRES,4564,9.049079754601227,ESCOLA CLASSE VICENTE PIRES,-15.8131137,-48.0144548
13,1155,413,QR 407/409 AE 01,ESCOLA CLASSE 407,5440,7.591911764705881,ESCOLA CLASSE 407,-15.87433772,-48.10369614
5,1520,412,AR 19 CONJUNTO 07 LOTE 01,ESCOLA CLASSE 14,4466,9.22525750111957,ESCOLA CLASSE 14,-15.6431511,-47.8168522
2,1252,412,QUADRA 05 AREA ESPECIAL 01,CAIC SANTA PAULINA,3758,10.96327833954231,CAIC SANTA PAULINA,-15.7781646,-47.7842277
9,1392,411,"QE 11, ÁREA ESPECIAL B, GUARÁ I,  BRASÍLIA/DF",COLÉGIO MAXWELL,3906,10.522273425499233,,,
18,1341,409,"QUADRA 17, LOTE 100, ÁREA ESPECIAL",CENTRO EDUCACIONAL SÃO FRANCISCO,4212,9.710351377018043,CENTRO EDUCACIONAL SÃO FRANCISCO - CHICÃO,-15.9146224,-47.7629232
16,1368,406,EQ 2/4 LOTE A - SETOR NORTE,CENTRO DE ENSINO ESPECIAL - CENEBRAZ,4088,9.931506849315069,CENTRO DE ENSINO ESPECIAL - CENEBRAZ,-15.6812593,-48.1917477
8,2003,405,EQNM 18/20                                          ,ESCOLA CLASSE 03,5042,8.03252677508925,ESCOLA CLASSE 03,-15.8122198,-48.1018161
19,1163,405,QND 43 LT 23 ÁREA ESPECIAL,ESCOLA CLASSE N 15,5238,7.731958762886598,ESCOLA CLASSE N 15,-15.8058162,-48.0590307
16,1260,403,QNQ 03,CENTRO EDUCACIONAL 16 (ANTIGO CEF 24),5806,6.941095418532553,CENTRO EDUCACIONAL 16 (ANTIGO CEF 24),-15.8042868,-48.1434156
6,1554,402,AREA ESPECIAL 04 SRL,CAIC ASSIS CHATEAUBRIAND,4034,9.965294992563214,CAIC ASSIS CHATEAUBRIAND,-15.61801776,-47.64197608
16,1236,402,EQNO 19/20 - CONJUNTO C -  ÁREA ESPECIAL - EXPANSÃO SETOR O,ESCOLA CLASSE 55,3956,10.161779575328616,ESCOLA CLASSE 55,-15.7904767,-48.1421501
15,1350,400,QSD AE 02 SETOR D,CEF Nº 09,5214,7.671653241273495,CEF Nº 09,-15.8433285,-48.0496572
20,1120,399,EQNP 16/20,ESCOLA CLASSE 46,4762,8.378832423351533,ESCOLA CLASSE 46,-15.8463831,-48.113906
17,1414,398,E Q 6/11 A. E.S.LESTE,CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA,5664,7.02683615819209,CENTRO DE ENSINO FUNDAMENTAL 03 DO GAMA,-16.0109667,-48.05077
15,1090,397,QNA 52 ÁREA ESPECIAL S/ N,CEF Nº 8,3620,10.966850828729282,CEF Nº 8,-15.81753254,-48.05864278
16,1325,397,PRACA DO LAÇO - SETOR NORTE,CENTRO  EDUCACIONAL 02,3946,10.060821084642676,CENTRO  EDUCACIONAL 02,-15.6813064,-48.1978699
18,1376,395,SHIS QI 21 BLOCO D,ESCOLA FRANCESA FRANÇOIS MITTERRAND,3476,11.363636363636363,ESCOLA FRANCESA FRANÇOIS MITTERRAND,-15.8556236,-47.8528503
10,1317,394,QN 14 CONJUNTO D LOTE A,ESCOLA CLASSE 2,6010,6.555740432612313,ESCOLA CLASSE 2 DO RIACHO FUNDO II,-15.8962384,-48.049543
8,1910,394,EQNM 17/19,ESCOLA NORMAL DE CEILANDIA,4786,8.232344337651483,ESCOLA NORMAL DE CEILANDIA,-15.8179617,-48.0988116
10,1023,393,2 AV ENTREBLOCOS 440/540,ESCOLA CLASSE 4,4734,8.301647655259822,ESCOLA CLASSE 4,-15.8676139,-47.9654324
8,1350,392,EQNN 07/09                                               ,ESCOLA CLASSE 27,4666,8.401200171453064,ESCOLA CLASSE 27,-15.8028358,-48.1196467
8,1708,392,EQNN 19/21,ESCOLA CLASSE 29,4536,8.641975308641975,ESCOLA CLASSE 29,-15.8155905,-48.1209861
10,1279,391,QN 8-C AE 01,JARDIM DE INFANCIA 1 DO RIACHO FUNDO II,5154,7.586340706247574,JARDIM DE INFANCIA 1 DO RIACHO FUNDO II,-15.9019613,-48.0449812
16,1244,389,EQNO 18 CONJUNTO I LOTE 2 - EXPANSÃO DO SETOR O,ESCOLA CLASSE 56,4346,8.950759318913944,ESCOLA CLASSE 56,-15.7940781,-48.136502
2,1449,388,"QD. 07, CJ. D, LT. 02, ÁREA ESPECIAL, VARJÃO",ESCOLA CLASSE DO VARJAO,5368,7.228017883755589,CENTRO DE ENSINO FUNDAMENTAL 01 DO VARJAO,-15.7089987,-47.878189
16,1406,387,INCRA 08 - QUADRA 18 LOTE 01,ESCOLA CLASSE N. 01 - INCRA 08,3728,10.380901287553648,ESCOLA CLASSE N. 01 - INCRA 08,-15.7402407,-48.1702771
14,1333,386,HCGN 704 A/E,FUNDACAO LOGOSOFICA,3674,10.50626020685901,FUNDACAO LOGOSOFICA,-15.7766647,-47.8904068
3,1422,385,QNL 22  AE 24,CENTRO DE ENSINO FUNDAMENTAL 16,5414,7.111193202807536,CENTRO DE ENSINO FUNDAMENTAL 16,-15.8249482,-48.0906849
14,1015,383,SQN 102 A/E,CENTRO DE ENSINO FUNDAMENTAL 102 NORTE,3532,10.843714609286522,CENTRO DE ENSINO FUNDAMENTAL 102 NORTE,-15.7819276,-47.8828857
5,1430,383,AR 13 CONJUNTO 3 AREA ESPECIAL 01,CAIC JULIA KUBITSCHEK,4372,8.760292772186643,CAIC JULIA KUBITSCHEK,-15.6437254,-47.8235541
17,1350,382,E/Q 30/49 A.E SETOR LESTE,ESCOLA CLASSE 19 DO GAMA,4686,8.151941954758858,ESCOLA CLASSE 19 DO GAMA,-16.025339,-48.0507097
14,1147,381,SQN 405 A/E,ESCOLA CLASSE 405 NORTE,3380,11.272189349112425,ESCOLA CLASSE 405 NORTE,-15.7708013,-47.8766153
8,1880,379,EQNM 23/25                                               ,ESCOLA CLASSE 01,4422,8.570782451379467,ESCOLA CLASSE 01,-15.833802,-48.0917904
17,1023,379,EQ 33/49  A.E. S.CENTRAL,ESCOLA CLASSE 22 DO GAMA,4272,8.871722846441948,ESCOLA CLASSE 22 DO GAMA,-16.0230741,-48.0669887
19,1120,375,QND 12 LOTE 41 ÁREA ESPECIAL,ESCOLA CLASSE N 18,4422,8.480325644504749,ESCOLA CLASSE N 18,-15.8121926,-48.0594348
5,1546,374,QUADRA 02  AREA ESPECIAL,CENTRO DE EDUCAÇÃO INFANTIL 01,3614,10.348644161593802,CENTRO DE EDUCAÇÃO INFANTIL 01,-15.6605557,-47.8051358
10,1309,373,QN 07 AREA ESPECIAL 11,COLEGIO ISAAC NEWTON,5650,6.601769911504425,COLEGIO ISAAC NEWTON,-15.8808729,-48.0207912
10,1120,373,"EQ 02/04, AREA ESPECIAL 07",CENTRO EDUCACIONAL DA CANDANGOLANDIA,5056,7.377373417721519,CENTRO EDUCACIONAL DA CANDANGOLANDIA,-15.8540878,-47.9546559
18,1198,372,SHIS QI 05 CHACARA 72,COLEGIO MARIA IMACULADA,2556,14.553990610328638,COLEGIO MARIA IMACULADA,-15.852656,-47.8984416
2,1520,371,SHIN QL 16 S/N,GINASIO DO CLUBE DO CONGRESSO - SEDE CAMPESTRE - LAGO NORTE,2590,14.324324324324325,GINASIO DO CLUBE DO CONGRESSO - SEDE CAMPESTRE - LAGO NORTE,-15.7704438,-47.8332421
19,1333,371,RUA 08 CHÁCARA N 229,COLÉGIO CERTO - RUA 08,4338,8.55232826187183,COLÉGIO CERTO - RUA 08,-15.8037181,-48.0210767
1,2046,367,SQS 416 AREA ESPECIAL,ESCOLA CLASSE 416 SUL,2864,12.814245810055866,ESCOLA CLASSE 416 SUL,-15.8377992,-47.9221412
19,1112,366,QNG 39 AREA ESPECIAL 03,CENTRO DE ENSINO FUNDAMENTAL N 12,4206,8.7018544935806,CENTRO DE ENSINO FUNDAMENTAL N 12,-15.8034403,-48.0723786
9,1341,365,EQ 34/34 LOTE D,COLEGIO ROGACIONISTA - INFANTIL NUCLEO 01,3824,9.544979079497908,COLEGIO ROGACIONISTA - INFANTIL NUCLEO 01,-15.8424169,-47.9736877
16,1449,363,QD. 38 AE N. 01,ESCOLA CLASSE N. 06,3258,11.141804788213628,ESCOLA CLASSE N. 06,-15.6647862,-48.2009197
10,1228,363,"QR 1-A, PRAÇA DO BOSQUE",CENTRO EDUCACIONAL INFANTIL DA CANDANGOLANDIA,4628,7.843560933448574,CENTRO EDUCACIONAL INFANTIL DA CANDANGOLANDIA,-15.8560694,-47.9519622
1,2020,361,SQS 209  AREA ESPECIAL,ESCOLA CLASSE 209 SUL,3094,11.667744020685197,ESCOLA CLASSE 209 SUL,-15.8216581,-47.9029438
14,1104,355,SQN 415,ESCOLA CLASSE 415 NORTE,2488,14.268488745980706,ESCOLA CLASSE 415 NORTE,-15.7396445,-47.8864426
18,1244,355,RUA 01 LT 221- BAIRRO BELA VISTA,ESCOLA CLASSE BELA VISTA,3414,10.398359695371997,ESCOLA CLASSE BELA VISTA,-15.9135703,-47.7548824
15,1147,354,QSE 12/14  AE S/N,ESCOLA CLASSE N 11,4508,7.852706299911269,ESCOLA CLASSE N 11,-15.85681992,-48.04410488
10,1040,354,2a AV. ENTREBLOCOS 960/1040,CENTRO DE EDUCACAO INFANTIL,3958,8.943911066195048,CENTRO DE EDUCACAO INFANTIL DO NÚCLEO BANDEIRANTE,-15.8701491,-47.9708251
19,1201,353,EQNH 01/03 AE S/N,ESCOLA BILINGUE LIBRAS (ANTIGA ESCOLA CLASSE N 21),4874,7.2425112843660235,ESCOLA BILINGUE LIBRAS (ANTIGA ESCOLA CLASSE N 21),-15.8024009,-48.0768318
21,1139,351,"QUADRA 511, CONJUNTO 11, EPC 2",ESCOLA CLASSE 510 DO RECANTO DAS EMAS / CENTRO DE ENSICO FUNDAMENT 511,6376,5.505018820577164,ESCOLA CLASSE 510 DO RECANTO DAS EMAS / CENTRO DE ENSINO FUNDAMENT 511,-15.9328384,-48.1063582
8,1430,351,EQNN 17/19                                               ,ESCOLA CLASSE 28,3648,9.62171052631579,ESCOLA CLASSE 28,-15.8205276,-48.1181365
17,1180,350,N RURAL CASA GRANDE CH 16 SETOR DE CHACARAS NORTE,CENTRO EDUCACIONAL CASA GRANDE,3734,9.373326191751472,CENTRO EDUCACIONAL CASA GRANDE,-15.9638931,-48.0991603
13,1554,349,QR 307 CONJUNTO 08 AE 01,CENTRO DE EDUCAÇÃO INFANTIL 307,4900,7.122448979591836,CENTRO DE EDUCAÇÃO INFANTIL 307,-15.88558358,-48.09958242
21,1260,349,QD. 113 CONJ 8-A LOTE 01 AE,CEF 113 RECANTO DAS EMAS,4168,8.373320537428024,CENTRO DE ENSINO FUNDAMENTAL 113 DO RECANTO DAS EMAS,-15.918327,-48.1025473
1,1309,346,SQS 405 AREA ESPECIAL,CENTRO DE ENSINO FUNDAMENTAL 405 SUL,3152,10.97715736040609,CENTRO DE ENSINO FUNDAMENTAL 405 SUL,-15.816096,-47.8921299
10,1058,342,2 AV ENTREBLOCOS 1400/1500,ESCOLA CLASSE 5,3550,9.633802816901408,ESCOLA CLASSE 5,-15.8731045,-47.9760786
5,1600,342,QUADRA 16 AREA ESPECIAL D/1,CENTRO DE EDUCAÇÃO INFANTIL 03,3520,9.71590909090909,CENTRO DE EDUCAÇÃO INFANTIL 03,-15.6474002,-47.7744002
14,1155,342,SQN 407 A/E,ESCOLA CLASSE 407 NORTE,2980,11.476510067114095,ESCOLA CLASSE 407 NORTE,-15.7623758,-47.8788083
5,1473,340,QUADRA 11 AREA RESERVADA 01,CENTRO INTERESCOLAR DE LINGUAS -CIL,3660,9.289617486338798,CENTRO INTERESCOLAR DE LINGUAS -CIL,-15.6443397,-47.7880839
15,1058,337,QS 07 LOTE 02/08 - AVENIDA ÁGUAS CLARAS - VILA AREAL,ESCOLA TÉCNICA DE BRASÍLIA,4162,8.097068716963,ESCOLA TÉCNICA DE BRASÍLIA,-15.8609371,-48.0280141
20,1090,336,EQNP 10/14,CENTRO DE ENSINO ESPECIAL 01,5132,6.547155105222135,CENTRO DE ENSINO ESPECIAL 01,-15.8394609,-48.1139212
5,1619,336,QUADRA 01 AREA ESPECIAL SETOR DE INDUSTRIA,ESCOLA CLASSE 12,3842,8.745445080687142,ESCOLA CLASSE 12,-15.6598858,-47.8081614
1,2097,335,SQS 103 AREA ESPECIAL,CENTRO DE ENSINO FUNDAMENTAL 03 DE BRASILIA,2378,14.087468460891506,CENTRO DE ENSINO FUNDAMENTAL 03 DE BRASILIA,-15.8051529,-47.8919132
10,1139,333,EQ 02/03  AE,ESCOLA CLASSE ZOOBOTANICA,4876,6.829368334700574,ESCOLA CLASSE 02 DA CANDANGOLÂNDIA,-15.8524813,-47.9517566
15,1422,332,"QS 11, A/E 01 - AREAL(ÁGUAS CLARAS) - DISTRITO FEDERAL",CENTRO DE EDUCAÇÃO INFANTIL,3882,8.552292632663576,CENTRO DE EDUCAÇÃO INFANTIL,-15.87068176,-48.01508192
10,1384,331,"QN 07, AE 10, RIACHO FUNDO I",CENTRO DE EDUCAÇÃO INFANTIL 01 - RF I,5202,6.362937331795464,CENTRO DE EDUCAÇÃO INFANTIL 01 - RF I,-15.8797689,-48.0218763
5,1635,331,QUADRA 02 CONJUNTO B/C LOTE E,ESCOLA CLASSE 10,3668,9.023991275899673,ESCOLA CLASSE 10,-15.659071,-47.7969356
1,1333,331,SQS 413 AREA ESPECIAL,ESCOLA CLASSE 413 SUL,2820,11.73758865248227,ESCOLA CLASSE 413 SUL,-15.8315425,-47.9128478
8,1899,329,EQNM 01/03,CENTRO DE ENSINO FUNDAMENTAL 02,3984,8.258032128514056,CENTRO DE ENSINO FUNDAMENTAL 02,-15.8211083,-48.1049231
14,1465,329,SGAN 610 MODULO A,CENTRO DE ENSINO MEDIO PAULO FREIRE,2962,11.107359891964888,CENTRO DE ENSINO MEDIO PAULO FREIRE,-15.7558737,-47.8786147
18,1260,327,QUADRA 25 LOTE 01/04 VILA SAO JOSE,ESCOLA MASTER II,3238,10.098826436071649,ESCOLA MASTER II,-15.9078679,-47.7619638
9,1023,322,QE 2 AE A,ESCOLA CLASSE 2,3482,9.247558874210224,ESCOLA CLASSE 2,-15.8143761,-47.9839589
13,1430,322,QS 619 AE 01,CENTRO DE ENSINO FUNDAMENTAL 619,4480,7.187499999999999,CENTRO DE ENSINO FUNDAMENTAL 619,-15.87907431,-48.1225823
8,1929,322,EQNM 20/22,ESCOLA CLASSE 12,3854,8.354955889984431,ESCOLA CLASSE 12,-15.8073356,-48.1051336
10,1236,322,QN 07 LOTE D AREA ESPECIAL 1/2,CENTRO DE ENSINO FUNDAMENTAL 01 DO RIACHO FUNDO II,4940,6.518218623481781,CENTRO DE ENSINO FUNDAMENTAL 01 DO RIACHO FUNDO II,-15.9019614,-48.0481209
19,1082,320,QNC AREA PARA ESCOLA 01/03,CENTRO DE ENSINO MEDIO TAGUATINGA NORTE,4238,7.550731477111845,CENTRO DE ENSINO MEDIO TAGUATINGA NORTE,-15.819365,-48.0660238
21,1163,319,QN 510 CONJUNTO 07 LOTE 1 AE,ESCOLA CLASSE 510 DE SAMAMBAIA,4196,7.602478551000953,ESCOLA CLASSE 510 DE SAMAMBAIA,-15.8808321,-48.071612
17,1171,319,EQ 13/15 AE SETOR SUL,ESCOLA CLASE 29,3578,8.915595304639464,ESCOLA CLASSE 29,-16.0405416,-48.0588518
2,1589,317,QUADRA 23 CONJUNTO I LOTES 04/06,COLÉGIO GONÇALVES DIAS,2878,11.014593467685893,COLÉGIO GONÇALVES DIAS,-15.7674419,-47.7806602
17,1120,316,BR 060 KM 30 - RODOVIA BSB/GOIANIA,CENTRO DE ENSINO FUNDAMENTAL ENGENHO DAS LAJES,2072,15.250965250965251,CENTRO EDUCACIONAL ENGENHO DAS LAJES,-16.0418122,-48.2578786
9,1074,316,QE 20 AE K,ESCOLA CLASSE 5,3268,9.66952264381885,ESCOLA CLASSE 5,-15.8231166,-47.9819804
16,1554,313,QUADRA 12 ÁREA ESPECIAL 05 - SETOR NORTE,CENTRO DE ENSINO FUNDAMENTAL N. 02,3042,10.289283366206444,CENTRO DE ENSINO FUNDAMENTAL N. 02,-15.6723033,-48.1943117
10,1341,311,QS 08 AE 02 - RIACHO FUNDO II,CENTRO DE ENSINO FUNDAMENTAL II,5156,6.031807602792863,CENTRO DE ENSINO FUNDAMENTAL II,-15.9377854,-48.0390943
18,1015,311,VILA DO BOA SEM NUMERO  SAO SEBASTIAO,ESCOLA CLASSE VILA DO BOA,2204,14.110707803992739,ESCOLA CLASSE VILA DO BOA,-15.877915,-47.7911474
21,1015,310,QR 501 CONJUNTO 03 LOTE 01,ESCOLA CLASSE 501 DE SAMAMBAIA,4404,7.03905540417802,ESCOLA CLASSE 501 DE SAMAMBAIA,-15.8856389,-48.0864424
18,1210,310,SHIS QI 05 CONJUNTO 17 LOTE 15,ESCOLA CLASSE 01 - CE,2448,12.663398692810457,ESCOLA CLASSE 01 SHI SUL - LAGO SUL,-15.8478298,-47.8928187
8,1945,308,QNM 14,CENTRO EDUCACIONAL 02,3820,8.06282722513089,CENTRO EDUCACIONAL 02,-15.8075072,-48.1088434
10,1333,308,QRO A AE 01,CENTRO DE ENSINO MÉDIO - JULIA KUBITSCHEK,4540,6.784140969162995,CENTRO DE ENSINO MÉDIO - JULIA KUBITSCHEK,-15.8530535,-47.9461364
18,1023,307,BR 251  KM 38  NOVA BETANIA,CENTRO DE ENSINO FUNDAMENTAL NOVA BETANIA,2072,14.816602316602317,CENTRO DE ENSINO FUNDAMENTAL NOVA BETANIA,-15.9495084,-47.7931446
10,1350,306,QS 18 AE 02 RIACHO FUNDO II,CENTRO EDUCACIONAL Nº 1 DO RIACHO FUNDO II,4404,6.948228882833788,CENTRO EDUCACIONAL Nº 1 DO RIACHO FUNDO II,-15.9487028,-48.032624
10,1201,303,"EQ 05/07, AREA ESPECIAL",ESCOLA CLASSE CANDANGOLANDIA,4212,7.193732193732194,ESCOLA CLASSE 1 CANDANGOLANDIA,-15.8480242,-47.9513701
5,1643,302,QUADRA 11 AREA RESERVADA 3,INSTITUTO EDUCACIONAL SANTO ELIAS,3436,8.78928987194412,INSTITUTO EDUCACIONAL SANTO ELIAS,-15.6455046,-47.7874638
18,1279,300,RUA 9 QUADRA 01 CONJUNTO A CHACARA 07 VILA NOVA,ESCOLA FUNDAMENTAL PARAISO,2936,10.217983651226158,COLÉGIO MODELO DE SÃO SEBASTIÃO,-15.9039048,-47.7618392
2,1562,299,QUADRA 03 ÁREA ESPECIAL LOTE 01,CENTRO SOCIAL JOÃO PAULO II,2764,10.817655571635312,CENTRO SOCIAL JOÃO PAULO II,-15.7806653,-47.7839003
3,1341,298,QNJ 20 AE 12,CENTRO DE ENSINO ESPECIAL N 01,3840,7.760416666666667,CENTRO DE ENSINO ESPECIAL 01,-15.8164626,-48.0853715
2,1546,298,"COND. ENTRELAGOS, ROD. DF 250, KM 02",ESCOLA CLASSE CORREGO SOBRADINHO,3308,9.008464328899638,ESCOLA CLASSE CORA CORALINA,-15.7290477,-47.7498921
4,1651,298,QUADRA 17 - LOTE 14-C - 3 ETAPA - CONDOMINIO PORTO RICO,ESCOLA CLASSE 01 - PORTO RICO,4508,6.6104702750665485,ESCOLA CLASSE 01 - PORTO RICO,-16.03498628,-48.01794338
3,1430,298,QNL 28 AREA ESPECIAL 27,CENTRO DE ENSINO FUNDAMENTAL 21,4750,6.273684210526316,ESCOLA CLASSE 55,-15.8157286,-48.0937578
17,1341,297,E Q 44/45 A.E S.LESTE                  ,ESCOLA CLASSE 21 DO GAMA,3784,7.848837209302325,ESCOLA CLASSE 21 DO GAMA,-15.9993494,-48.055489
3,1414,296,EQNL 21/23 AREA ESPECIAL 01,ESCOLA CLASSE N 46,3736,7.922912205567452,ESCOLA CLASSE 46,-15.8141975,-48.0907957
11,1112,296,"QRO, AREA ESPECIAL, SETOR MILITAR URBANO",ESCOLA CLASSE SMU,3516,8.418657565415245,ESCOLA CLASSE SMU,-15.7748641,-47.9312695
16,1562,293,"ZR - DF 070, DF 180 - ALEXANDRE GUSMAO",CENTRO DE ENSINO FUNDAMENTAL- INCRA 08,2932,9.993178717598909,CENTRO DE ENSINO FUNDAMENTAL- INCRA 08,-15.7437574,-48.1701261
19,1104,293,QNG 12 AREA  ESPECIAL 14,ESCOLA CLASSE N 8,3388,8.648170011806375,ESCOLA CLASSE N 8,-15.8011509,-48.0654599
